customer_id,first_name,last_name,city,state,mobile,email
947,Rakesh,Verma,Bengaluru,Karnataka,9938137543,rakesh.verma947@gmail.com
948,Aarti,Pandey,Bhopal,Madhya Pradesh,9436559874,aarti.pandey948@gmail.com
949,Neha,Patel,Bhopal,Madhya Pradesh,9303745615,neha.patel949@gmail.com
950,Sneha,Soni,Chennai,Tamil Nadu,9792955239,sneha.soni950@gmail.com
951,Rakesh,Chauhan,Kolkata,West Bengal,9376329838,rakesh.chauhan951@gmail.com
952,Kavita,Sahu,Hyderabad,Telangana,9916673835,kavita.sahu952@gmail.com
953,Simran,Verma,Durg,Chhattisgarh,9180725926,simran.verma953@gmail.com
954,Vivek,Jain,Ahmedabad,Gujarat,9885858367,vivek.jain954@gmail.com
955,Pooja,Sahu,Lucknow,Uttar Pradesh,9404101559,pooja.sahu955@gmail.com
956,Rahul,Mishra,Chennai,Tamil Nadu,9131574391,rahul.mishra956@gmail.com
957,Karan,Singh,Bhilai,Chhattisgarh,9302608008,karan.singh957@gmail.com
958,Pooja,Singh,Bilaspur,Chhattisgarh,9519797558,pooja.singh958@gmail.com
959,Manish,Sahu,Ranchi,Jharkhand,9019416084,manish.sahu959@gmail.com
960,Vivek,Chauhan,Jaipur,Rajasthan,9024564233,vivek.chauhan960@gmail.com
961,Arjun,Pandey,Bhopal,Madhya Pradesh,9322746278,arjun.pandey961@gmail.com
962,Amit,Jain,Bilaspur,Chhattisgarh,9606340734,amit.jain962@gmail.com
963,Vivek,Verma,Delhi,Delhi,9079005655,vivek.verma963@gmail.com
964,Rahul,Yadav,Bilaspur,Chhattisgarh,9177069560,rahul.yadav964@gmail.com
965,Amit,Jain,Durg,Chhattisgarh,9528144223,amit.jain965@gmail.com
966,Karan,Sahu,Delhi,Delhi,9733603477,karan.sahu966@gmail.com
967,Neha,Sharma,Mumbai,Maharashtra,9040211774,neha.sharma967@gmail.com
968,Neha,Singh,Chennai,Tamil Nadu,9837747077,neha.singh968@gmail.com
969,Rohit,Patil,Nagpur,Maharashtra,9115428877,rohit.patil969@gmail.com
970,Pooja,Patel,Mumbai,Maharashtra,9724219959,pooja.patel970@gmail.com
971,Rohit,Jain,Jaipur,Rajasthan,9361524369,rohit.jain971@gmail.com
972,Rakesh,Singh,Ahmedabad,Gujarat,9072598941,rakesh.singh972@gmail.com
973,Simran,Gupta,Indore,Madhya Pradesh,9148342143,simran.gupta973@gmail.com
974,Riya,Singh,Delhi,Delhi,9031332037,riya.singh974@gmail.com
975,Simran,Agarwal,Chennai,Tamil Nadu,9545337370,simran.agarwal975@gmail.com
976,Kavita,Patel,Nagpur,Maharashtra,9838716710,kavita.patel976@gmail.com
977,Rohit,Patel,Hyderabad,Telangana,9784650717,rohit.patel977@gmail.com
978,Kavita,Soni,Kolkata,West Bengal,9544485097,kavita.soni978@gmail.com
979,Arjun,Gupta,Lucknow,Uttar Pradesh,9844412663,arjun.gupta979@gmail.com
980,Amit,Agarwal,Bhilai,Chhattisgarh,9353221941,amit.agarwal980@gmail.com
981,Suresh,Gupta,Bhopal,Madhya Pradesh,9084138953,suresh.gupta981@gmail.com
982,Aditya,Gupta,Bengaluru,Karnataka,9320746620,aditya.gupta982@gmail.com
983,Aditya,Agarwal,Ranchi,Jharkhand,9040946499,aditya.agarwal983@gmail.com
984,Aditya,Agarwal,Raigarh,Chhattisgarh,9477449489,aditya.agarwal984@gmail.com
985,Manish,Agarwal,Chennai,Tamil Nadu,9750781912,manish.agarwal985@gmail.com
986,Riya,Soni,Kolkata,West Bengal,9101214043,riya.soni986@gmail.com
987,Rohit,Pandey,Raigarh,Chhattisgarh,9044737693,rohit.pandey987@gmail.com
988,Riya,Mishra,Bilaspur,Chhattisgarh,9924297942,riya.mishra988@gmail.com
989,Karan,Gupta,Chennai,Tamil Nadu,9767973508,karan.gupta989@gmail.com
990,Aarti,Jain,Lucknow,Uttar Pradesh,9609629726,aarti.jain990@gmail.com
991,Simran,Pandey,Mumbai,Maharashtra,9197606282,simran.pandey991@gmail.com
992,Arjun,Soni,Delhi,Delhi,9401415154,arjun.soni992@gmail.com
993,Aarti,Patil,Durg,Chhattisgarh,9771006521,aarti.patil993@gmail.com
994,Amit,Sahu,Nagpur,Maharashtra,9231995681,amit.sahu994@gmail.com
995,Simran,Verma,Surat,Gujarat,9641390365,simran.verma995@gmail.com
996,Rahul,Chauhan,Bengaluru,Karnataka,9497110429,rahul.chauhan996@gmail.com
997,Simran,Verma,Indore,Madhya Pradesh,9886474771,simran.verma997@gmail.com
998,Aarti,Pandey,Delhi,Delhi,9409951107,aarti.pandey998@gmail.com
999,Riya,Sahu,Raipur,Chhattisgarh,9767900364,riya.sahu999@gmail.com
1000,Vivek,Verma,Ranchi,Jharkhand,9372021697,vivek.verma1000@gmail.com
